Date,A,AAP,AAPL,ABB,AABV,ABC,ABEV,ABT,ACGL,CAN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEM,AEP,AFL,AGR,AIG,AJG,AKAM,ALB,ALC,ALGN,ALL,ALLE,ALLY,ALNY,ALXN,AMCR,AME,AMGN,AMP,AMT,AMZN,APO,BA,BABA,BAC,BAM,BCS,BEN,BEP,BSX,BX,C,CABO,CAG,CAJ,CARR,CAT,CCL,CMI,CMS,CNI,GE,GS,WMT,JNJ,PG,WFC,PFE,JPM,PM,ORCL,INTC,BRK,PEP,MCD,DIS,AXP,KHC,V,UNH ,UNP,MA,HPE,SBUX,NKE,DOW,TGT,TXN,APA,MS,GIS,PCG,MAR,RBAC,MAT,PBH,NVGS,SKT,NL,THR,MTDR,MANT,MET,MHLA,CTVA,CTXS,CUX,CVAC,CVNA,CVS,CVX,CXO,CZR,D,DAL,DB,DBX,DD,DDOG,DE,DELL,DEO,DFS,DG,DGX,DHI,DHR,DIS,CHGG,CHA,CHD,CHGG,CHKP,CHL,CHRW,CHT,CHTR,CHU,CHWY,CI,CIG,CINF,CL,CLX,CM,CMCSA,CME,CMG,CNA,CNC,CNHI,CNP,CNQ,COF,COO,COP,COST,COUP,CP,CPB,CPRT,CQP,CREE,CRH,CRL,CRM,CRSP,CRWD,CS,CSCO,CSGP,CSX,CTAS,CTLT,CTSH,DISCA,DISCB,DISCK,DISH,DKNG,DLR,DLTR,DNB,DNLI,DOCU,DOV,DOW,DPZ,DRE,DRI,DT,DTE,DUK,DVA,DXCM,E,EA,EBAY,EBR,EC,ECL,ED,EDU,EFX
10/26/2020,-0.014505049,-0.022686062,8.69E-05,-0.004592384,-0.00497982,-0.010162955,0.019920016,0.011225522,-0.041810721,-0.045581198,-0.027226178,-0.024718172,-0.013109724,-0.022989187,-0.020792363,0.008034553,0.001135821,0.018611152,-0.028533612,0.00280002,-0.034589266,-0.016308297,-0.006463719,-0.02072968,-0.017484761,-0.032051257,-0.004712315,-0.01982894,-0.020976619,-0.024044282,-0.006989548,-0.030993705,-0.024684477,-0.00999296,-0.028053334,-0.002523997,0.00082391,-0.024058383,-0.03901768,-0.009841307,-0.014457785,-0.038336763,-0.015437393,-0.01636516,-0.000188079,-0.008339979,-0.032942901,-0.015699726,-0.065203783,-0.011842103,0.071124616,-0.034927066,-0.031971049,-0.086588542,-0.024748142,0.004555899,-0.028362069,-0.032765371,-0.019020622,-0.0117483,-0.008744113,-0.007585349,-0.02491408,-0.006809813,-0.006761605,-0.010745406,-0.040233722,-0.030705354,-0.019839226,-0.010747991,-0.019413255,-0.033424291,-0.040602158,-0.025183259,-0.024948175,-0.022807018,-0.018284284,-0.035041375,-0.044303715,-0.012554994,-0.012462595,-0.028436009,-0.014104667,-0.026740582,-0.077586207,-0.029882423,-0.012949159,-0.021463415,-0.056407281,0.01002004,-0.028954802,0.004682587,-0.074257426,-0.029112082,-0.025917872,-0.024765158,-0.090100111,-0.022557424,-0.038104494,-0.00753012,-0.01386794,0.008963457,-0.08819133,-0.02738355,-0.006217894,-0.011452266,-0.022461051,-0.067702861,-0.053574713,0.007148121,-0.060882353,-0.011398964,-0.030172365,-0.022066176,-0.022727272,-0.022043164,-0.050454708,-0.01393698,-0.031176495,-0.015781698,-0.022103336,-0.03038601,0.009670782,-0.033424291,-0.000806823,-0.007934147,0,-0.000806823,-0.003901395,-0.004563371,-0.00944901,0.003465769,-0.018793864,-0.004225352,-0.002200204,-0.014147108,0.005025126,-0.007622774,-0.008192514,0.00753049,-0.018582608,-0.028628517,-0.022580217,-0.020237758,-0.030914409,-0.015277351,-0.026744186,-0.004498423,-0.045108441,-0.038979406,-0.023229061,-0.068223753,-0.010384439,-0.030662285,-0.021544324,-0.005355263,-0.020211724,-0.024784519,-0.018475073,-0.0326903,-0.011296787,-0.034089126,0.015974042,-0.017279545,-0.016559373,-0.029623957,0.013344558,-0.029769938,-0.02703586,-0.028823645,-0.019023266,-0.027488152,-0.001182762,-0.028780846,-0.036343612,-0.071361789,0.000458609,-0.030795035,-0.000746863,0.022848882,0.001592171,-0.021071659,-0.028436009,0.001294034,-0.018741952,-0.041494997,-0.069482895,-0.007271334,0.004311282,-0.014717232,0.01703163,-0.032236842,-0.000709961,-0.008365856,0.00331675,-0.021472393,-0.032703693,0.013970578,-0.000527749,-0.013337629
10/27/2020,0.013476097,-0.0052907,0.013472364,-0.016532103,-0.014418482,-0.007319344,-0.046874862,-0.003853193,-0.041666699,0.006522867,0.007070677,-0.006934686,-0.016214025,0.001783611,0.005900538,0.001546588,0.016261275,-0.011325947,-0.038346466,0.00578378,-0.003198971,-0.00555768,0.006128616,0.007408918,-0.012244898,0.001276069,-0.01959927,-0.01566835,-0.041447105,-0.014377851,-0.006293491,-0.005644447,-0.023882077,-0.006358652,-0.019443264,-0.004048558,0.024723745,0.000747018,-0.034757178,0.033467006,-0.028117395,-0.023305686,-0.043554007,-0.136164623,0.009591884,-0.021975094,-0.018357258,-0.031900043,-0.016490137,-0.015712394,0.039727523,-0.00326313,-0.032414173,-0.019244476,-0.004078282,-0.007105113,-0.00019586,-0.037940427,-0.027145367,0.004994251,-0.005695768,0.007501755,-0.038766603,-0.012921934,0.001791475,-0.031500255,-0.007131675,-0.023116517,-0.007722193,0.007677735,-0.005796558,-0.006045462,-0.020127963,0.003270091,-0.015590233,-0.007893285,-0.02777468,-0.002986899,-0.028697547,0.004349748,-0.002960178,-0.012301204,-0.005950571,0.00801642,-0.02453271,-0.034379942,0.002295818,-0.011964108,-0.026661092,-0.000992063,0.037818182,-0.032624612,-0.038770053,-0.055472264,-0.019955611,-0.043782837,-0.002444988,-0.024400988,-0.040883738,-0.005563986,-0.011311408,-0.035131619,-0.031967213,0.025277415,0.03446222,-0.023673589,-0.020157869,-0.001826928,-0.063562541,0.009177725,-0.038208613,-0.030398323,-0.004967268,-0.0196582,0.01573777,-0.024503757,-0.018072259,0.000366188,-0.009410948,0.007875939,0.022763851,-0.024562309,0.020731289,-0.006045462,-0.110508718,0.030144696,0.003481664,-0.110508718,-0.004500008,-0.006418184,0.004418157,0.008501594,0.002611133,-0.012729844,0.066624647,-0.019738354,-0.035,-0.038536646,0.002033244,0.006816154,-0.012405353,-0.007539433,-0.004308161,-0.001394805,-0.026192053,-0.033890647,-0.037037037,0.009037546,0.006135076,-0.011874489,-0.005227351,-0.001978892,0.005422079,-0.00242533,0.000259766,-0.00103539,0.001071575,-0.004143596,-0.044809691,-0.020498533,-0.003996863,0.034383036,0.042388252,0.003005666,-0.032740787,-0.021237033,-0.002250972,-0.009889788,-0.014957567,0.001971307,0.009352191,-0.020467836,0,-0.017780119,-0.00952381,-0.024943261,-0.013165573,0.00313413,-0.015321375,0.090304154,0.009152019,-0.019943718,-0.012301204,0.006132698,-0.01255892,0.004612096,0.011907715,0.023583362,-0.001287863,-0.006242303,-0.089401902,-0.025152957,-0.000473578,0.00393696,-0.041322314,-0.004179728,-0.042387768,0.003746728,-0.009563506,-0.020542043
10/28/2020,-0.041305139,-0.026793453,-0.0463122,-0.044175098,-0.026840781,-0.019969327,-0.045081793,-0.019893203,0.008216433,-0.030454101,-0.045114504,-0.031756586,-0.016679938,0.061973581,-0.051795733,-0.033495681,-0.055693504,-0.023884105,-0.03421949,-0.019631207,-0.029845968,-0.011935255,-0.087245779,-0.046228174,-0.034214876,-0.034234956,-0.011680083,-0.029216202,-0.026383351,-0.015297295,-0.042916683,-0.023651824,-0.042889127,-0.031683506,-0.025494171,-0.02553356,-0.037595143,-0.032346309,-0.045735672,-0.02900931,-0.015932945,-0.048979569,-0.029143898,-0.055245869,-0.01695225,-0.054923691,-0.030460731,-0.017908392,-0.018203674,-0.029761853,-0.049126638,-0.008928484,-0.042745867,-0.106104651,-0.028164526,-0.026035302,-0.020182161,0.045070441,-0.03020229,-0.019808176,-0.033461286,-0.033014871,-0.029330845,-0.052898655,-0.008941395,-0.018085032,-0.026103748,-0.030455658,-0.029872428,-0.035580745,-0.037135046,-0.039250645,-0.0350785,-0.047588064,-0.048353172,-0.03903153,-0.034527066,-0.081138978,-0.048863695,-0.031982342,-0.046175472,-0.029847533,-0.011590094,-0.028004307,-0.067065868,-0.02099201,-0.026177995,-0.021190716,-0.037342157,-0.003972195,-0.015416959,-0.015657935,-0.041724618,-0.036507937,-0.013574631,-0.053113553,-0.147058824,-0.061021586,-0.030977052,-0.019837233,-0.014842347,-0.038921933,-0.102455546,-0.062738045,-0.025537667,-0.027171143,-0.03783633,-0.052619469,-0.066226592,-0.03237542,-0.034516413,0,-0.022070414,-0.025108902,-0.042435635,-0.022493546,-0.045147066,-0.038945877,-0.041832725,-0.012587164,-0.017145112,-0.003183838,-0.032029312,-0.039250645,-0.012190416,-0.036428842,-0.043261509,-0.012190416,-0.032898041,-0.036911691,-0.114465632,-0.012117993,-0.018966858,-0.06017192,0.063349098,-0.055863993,-0.03626943,-0.036289824,-0.025237756,-0.020076512,-0.034642422,-0.033609554,-0.062143464,-0.043208781,-0.006896563,-0.046460852,-0.038461538,-0.046126342,-0.039024373,-0.026870126,-0.036899087,-0.048578949,-0.020820012,-0.024038589,-0.025422036,-0.024253772,-0.032381776,-0.02135934,-0.026176456,-0.04496609,-0.031667082,-0.047423132,-0.034753403,-0.014309178,-0.040618975,-0.031461894,-0.042865106,-0.027660348,-0.026141133,-0.027981179,-0.031203132,-0.041293532,-0.001480136,-0.043335107,-0.045769269,-0.01421186,-0.005177261,-0.024132708,-0.025426945,0.005666914,-0.017710458,-0.020260018,-0.029847533,-0.032818653,-0.015368299,-0.058952361,-0.114734001,-0.039474648,-0.022351074,-0.032305159,-0.082783831,-0.043933054,-0.008055633,-0.00560224,-0.04137931,-0.064008395,-0.023291378,-0.034798268,-0.017238339,-0.046816896
10/29/2020,0.003541147,-0.002595969,0.037050396,-0.008997996,0.002236303,-0.01159878,-0.030043077,-0.013343338,0.033276705,0.011685519,0.009059641,0.017257694,0.008077459,0.020054105,0.021967852,-0.000368755,0.033232744,0.002435768,0.00204988,0.008495269,0.035064571,-0.012558663,-0.016221786,0.032936697,-0.02173541,-0.006689274,0.006704476,0.018161076,0.009097878,-0.012491969,0.02925556,0.017441899,0.007332769,0.006654953,0.01807265,0.00660494,0.015249237,-0.026484934,0.001012515,0.01500291,0.002982642,-0.004291923,0.020637899,0,0.032025808,-0.016730261,0.01391926,0.012886026,8.71E-05,-0.010039061,0.008610792,0.025586964,0.023220388,0.055284553,0.018025217,-0.007347245,0.005199416,-0.006738539,0.000895846,-0.000856934,-0.0084562,-0.000653763,-0.001888565,-0.004795622,-0.006495736,0.00856652,0.007735204,-0.003163818,0.004035865,-0.001341464,0.001210998,0.025913733,-0.005786004,0.02806306,0.022115281,-0.014026045,0.015400584,0.006177459,0.01911594,0.01296324,0.006389262,0.02368307,-0.006185214,0.029652107,0.051347882,0.019059764,-0.005040306,0.004123711,0.037345793,-0.001994018,-0.003558719,0.017130652,0.044992743,0.02800659,-0.013761437,-0.031914894,-0.007183908,0.02679725,0.019398985,0.012454593,0.020087927,-0.007838393,0.052830189,0.060735674,-0.05817733,-0.011313417,0.028708145,0.016904125,0.018559435,0.014410935,0.037436762,-0.001081081,0.007522783,0.036666027,-0.006389725,0.020817518,-0.00296542,-0.006017626,0.023668706,-0.001374315,-0.016003841,-0.012340247,-0.008746198,0.025913733,-0.017460969,-0.024790858,-0.01337256,-0.017460969,0.002769835,-0.008304056,0.016933886,-0.001066693,0.005972935,-0.032012195,-0.060269461,-0.029287756,0,0.006744481,-0.002472066,-0.005479383,0.014107778,0.02572656,0.002875308,-0.008567728,0.015624946,-0.046272041,0.003870968,0.00845069,-0.005710714,0.014569199,-0.028269904,0.012851649,0.001647178,-0.008385723,-0.00732922,-0.006373486,0.025905762,0.029762007,-0.045454575,0.038791886,0.03126127,-0.005410368,0.017316007,-0.03199822,-0.054435598,-0.000560067,0.044003321,0.025813246,0.013881002,0.005172596,-0.001125198,0.024390244,-0.030536585,0.021788932,0.023780775,-0.020445687,-0.007739506,0.014683175,0.007788123,-0.012570395,-0.021076774,0.007319951,0.02368307,0.007083287,0.018030115,0.025723472,0.001107754,0.010806344,0.013849121,-0.005795758,-0.039613847,0.010211524,-0.013535034,-0.074553964,-0.001798561,0.014573991,0.008578351,-0.004865347,-0.00210965,-0.00944001
10/30/2020,0.00068613,0.008767114,-0.056017985,0.00247631,0.054915088,0.015646557,-0.05309718,0.001047629,-0.00722974,0.002171512,-0.030383161,0.000421965,-0.073717864,-0.001453881,-0.030060958,-0.002704608,0.008009139,-0.00673734,-0.007890204,-0.010429285,0.006391776,0.006893166,-0.007305333,-0.005971968,-0.005598321,-0.024028265,0.001806109,0.003975127,0.002253907,-0.002838137,-0.02597073,-0.006666606,-0.007178332,-0.004040063,-0.001737888,-0.008633747,-0.054456419,-0.026413177,-0.026299779,-0.025179153,0.0067969,-0.012599377,0.016544118,0.005901342,-0.003856044,0.022985075,-0.011178775,0.006561263,0.005889492,-0.003832562,-0.006829767,-0.019958949,0.015387632,0.05624037,0.011267496,-0.002677123,-0.010743061,0.006784255,-0.004738449,-0.008361822,-0.000583163,-0.00341645,0.014664182,0.005669003,0.007180961,0.005379368,0.001606587,0.003853946,0.001935383,-0.005224425,-0.009071866,-0.002386054,0.001866674,0.018308924,-0.017092997,0.004807815,0.006532725,-0.015485293,0.012895747,-0.015175517,-0.022627413,-0.016432424,-0.013160415,-0.010944702,0.013431013,0.000623504,-0.001688652,-0.018480493,-0.004821654,0.006493506,-0.016428571,-0.006616571,-0.048611111,-0.008012821,-0.037209374,0.007992008,0.023154848,0.013908373,0.01447327,-0.007688314,0.014769154,-0.005705731,0.05734767,-0.016532239,-0.030545509,0.002860719,0.010174428,-0.014248472,-0.027765685,-0.007535467,-0.003901203,0.001082251,-0.026133333,-0.018633508,-0.058707642,-0.009253574,-0.004296134,-0.002375753,0.015622556,-0.009585674,-0.00674963,-0.017933242,-0.002303731,-0.002386054,-0.018706495,-0.002224309,0.015276763,-0.018706495,-0.01976694,-0.010305926,-0.018317114,0.008542446,0.048298623,-0.02519685,-0.089700017,0.021848269,-0.016129032,-0.012700676,0.028955277,-0.00709043,0.007833653,-0.019043172,0.004866845,-0.03324756,0.018461614,0.013200685,-0.001285347,-0.016294219,0.017868564,-0.00054703,-0.015703174,-0.018518484,-0.019843167,-0.052791675,0.003893023,-0.002138165,-0.008267416,-0.00770711,0.006169894,0.001995439,-0.005416288,-0.020536371,-0.047016067,-0.02763823,0.003198319,0.005884085,-0.005614209,0.013480584,-0.016785595,-0.018122855,0.005632214,0.025329281,0,0.028058361,0.003543307,-0.052716004,-0.029720314,-0.017299575,-0.001545556,-0.06101848,-0.05335827,0.00563178,-0.016432424,-0.021721131,0.004229438,-0.006377732,-0.023236541,-0.000404957,-0.001409336,0.005596398,-0.046855026,0.009386282,-0.032849064,-0.033482086,-0.014414414,0.022099448,-0.017920246,-0.016046095,-0.031229223,-0.021209428
11-02-2020,0.030855149,0.02783811,-0.000826814,0.026348249,0.037015301,0.029874082,0.018691208,0.022547826,0.038397949,0.015121469,-0.004831143,-0.000421787,0.050173004,0.022157514,0.022076981,0.025764261,0.02131421,0.014455707,0.046244444,0.018038115,0.03048584,0.027191249,0.007253942,0.038944285,0.005453941,0.075948216,0.024225361,0.030558397,0.034482759,0.01577623,-0.002692348,0.04026838,0.041446032,0.015073306,0.02250818,0.016721192,-0.010430948,0.042322213,0.029157193,0.02018443,0.016033701,0.008394856,-0.003616637,0.0448,0.050875533,0.008170382,0.018048505,0.019072937,0.016623797,0.014533998,0.018338051,0.051212973,0.039605227,-0.011670314,0.035426714,0.016106048,0.03036702,0.013477077,0.006136302,0.011891829,0.011523552,0.01021148,0.02097891,0.021138654,0.004387532,0.008589125,0.006059526,0.004065013,0.011936622,0.013954575,-0.002065698,-0.009237138,0.023673872,0.035305646,0.016674896,0.022809132,0.011569502,0.004607767,0.031249894,-0.011384526,0.019237152,0.051220071,0.014255717,0.006985338,0.071084337,0.02554515,0.010318014,0.009414226,0.000215385,-0.010421836,0.011619463,0.017257009,0.011678832,0.025848142,0.084540959,0.050545094,0.01980198,0.021115888,0.03503616,-0.013429803,0.015160719,0.01024103,-0.015254237,-0.034850288,-0.001834427,0.035478731,0.038129487,0.054444759,0.041053101,0.016430244,-0.013707572,0.042162162,-0.015881763,0.033755232,-0.026666645,0.025629644,0.000497892,0.004609049,0.033840855,0.003880969,0.022105756,0.035473758,0.01263401,-0.009237138,-0.00762534,0.014968185,-0.005543512,-0.00762534,0.017171575,0.022779043,-0.012326162,0.012440471,-0.025487751,0.003231018,-0.013149302,0.047134185,0.016393443,0.020921734,0.016098428,0.04236425,0.014071085,-0.019886363,0.010350362,-0.010770001,0.062772729,0.055499207,0.041184041,0.016090924,0.015047079,0.03557743,0.004607432,0.056254331,0.018930721,-0.07624213,0.048373619,0.021641355,0.027546221,0.008876462,0.004088098,0.0463726,0.022485771,0.00077493,-0.0616423,0.00508725,0.023379423,0,0.033110356,0.035723318,0.01850266,0.008659018,-0.008680992,0.04347831,0.03975532,0.044213919,0.012946253,0.009039519,0.011434539,0.008857429,0.008126896,0.023141679,-0.003411629,0.037575652,0.051220071,-0.006053072,0.027638916,-0.000870344,-0.022939705,0.018473461,0.0185648,0.032695652,-0.023718591,0.067238913,-0.000166908,0.005038798,-0.005484461,0.011891892,0.02865084,0.016435221,0.006110462,0.038433358
11-03-2020,0.017008752,0.039965616,0.015353556,0.020858444,-0.00328613,0.032443874,0.032110273,0.019352391,0.017213866,0.025069281,0.020407217,0.010719065,-0.013591409,0.031091227,0.031444682,0.013339671,0.018646478,-0.003726858,0.020270368,0.020306607,0.013559344,0.01370503,-0.001461225,0.008054602,0.036220454,0.014331228,0.022222227,0.025317677,0.034782572,0.033143855,0.019071627,0.026728149,0.029529692,-0.000681164,0.018242633,0.003169256,0.014621476,0.023425349,0.033983767,-0.081295809,0.025332242,0.063936087,0.067150635,0.02143951,0.013857238,0.017366223,0.012663074,0.031272211,0.019481369,0.018258484,0.018007878,0.052706588,0.027071709,0.011808118,0.019105827,0.014763136,0.023811911,0.043883021,0.040641432,0.01695161,-0.00136997,0.019638996,0.008675816,-0.001104047,0.001092137,0.00265256,0.006200142,0.008771934,0.011355328,0.013984479,0.019947323,0.032381587,0.030942173,0.003473338,0.019486792,0.029637997,0.034255693,0.018691637,0.046015696,0.028149306,0.017975296,0.019029616,0.015156331,0.011675803,-0.01799775,0.036451984,0.01942071,0.002072539,0.034337933,0.005015045,0.0028715,0.021131043,0.005772006,0.051968504,0.035634819,0.002830189,0.013869626,0.042264249,0.032816537,0.020942408,-0.016427657,0.01345803,0.012908778,0.031860661,0.032376656,0.023588136,-0.005682695,-0.030614578,0.073939156,0.01530734,0.022501688,0.033195021,0.012799222,0.013775525,0.020491305,0.03564959,0.024216271,0.022939288,0.03198933,0.021859497,0.013297053,0.00404739,0.009981041,0.032381587,0.003979158,0.022591747,0.012514154,0.003979158,0.024153761,0.013044862,0.021525165,0.001568654,0.006049992,0.020933977,0.056752705,0.051704468,0,0.020354514,0.036801358,-0.012423218,0.024844921,0.029468525,0.007880169,0.017677158,0.024320858,0.036229528,0.056860321,0.014904566,0.030265511,0.024973553,0.010732566,-0.030433377,0.020774432,0.03340212,0.021683635,0.004404341,0.026278615,-0.020896305,0.016755387,0.04187061,0.019886564,0.020133397,0.00766012,0.019201414,0.058151571,0.021726963,0.034152873,0.030088039,0.03012139,0.078843365,0.016101682,0,-0.162647088,0.003659279,0.018202982,0.04899216,-0.000411168,0.027765572,0.02802311,0.047749623,0.034084119,0.019935594,0.019029616,0.019173956,0.031506103,0.013719535,0.025507275,0.006046208,0.018119745,0.04356121,0.063365349,0.017426273,0.007762245,0.02193437,0.027573529,0.019230769,0.019910004,0.019303093,-0.003532524,0.057454967
11-04-2020,0.013641026,-0.012068815,0.040836611,0.009430255,0.07435199,0.027802199,0,0.017981024,0.00219367,0.009791285,0.073146608,0.051691058,-0.029018874,-0.011412762,-0.009745878,-0.010317867,-0.033216118,-0.00814173,0.008002049,-0.01873166,-0.039525691,0.034818043,0.038361013,-0.042921574,0.021445474,0.039676524,-0.009470506,-0.024308164,-0.033963552,0.08089889,0.054093327,-0.00448829,0.000949789,0.046669119,0.005673313,0.012124877,0.063229685,0.035859709,-0.013146691,0.035507875,-0.040907249,0.002503849,-0.042517007,-0.03848076,-0.032698963,0.003982902,0.057137391,-0.033310293,0.058742592,0.001103476,-0.035378607,-0.004600828,-0.07430381,-0.0269876,-0.039779315,-0.011332397,-0.02783347,0,-0.000303149,-0.005743125,0.006498157,-0.004107081,-0.0095066,0.031500418,0.014181782,-0.003898648,-0.005457694,0.018952127,-0.002226235,0.005983724,-0.008902276,0.008466401,0.001142393,0.00125862,0.029892781,0.10334525,0.007336302,0.03998103,-0.053648058,0.015838938,0.022072445,-0.046788341,-0.000701817,0.03211131,0.02978236,0.004884721,-0.006897652,0.04033092,0.020293528,-0.00499002,-0.027201145,-0.001457388,-0.040172166,-0.050898204,-0.070967805,-0.047036689,-0.051983584,0.026792174,-0.024268226,0.020512821,-0.004555219,0.007760664,-0.018691589,0.00617536,0.053403126,0.015475155,0.000418163,0.041244381,0.041708241,-0.00253294,-0.015210356,-0.004016064,0.019230658,-0.024324756,0.082982073,-0.027754642,0.007773279,0.02190169,-0.021482039,0.009948575,-0.005849787,0.076158947,0.024535741,0.008466401,0.046877137,0.0046027,0.008651641,0.046877137,0.009298385,-0.004082946,-0.012441184,-0.002871313,0.071757938,0.02681388,0.043586598,0.145420868,0.032258065,-0.018998526,0.009024185,0.003250893,0.004899952,0.025340263,-0.019416186,0.056070393,-0.009867373,-0.010055647,0.003508772,-0.010555423,0.004196649,-0.026041004,0.023027603,0.036506313,0.011318421,0.080532192,-0.028651664,-0.004176237,0.042618999,0.028082021,-0.014169074,-0.045146138,0.049778931,0.057394677,0.100092168,0.074570439,-0.006869401,-0.002998909,0.025638109,0.007242976,0.022271469,0.062820646,0.015012478,-0.027935605,0.131366355,-0.027083384,0.008368162,0.053109099,0.014531523,0.017084869,0.050410678,0.12472745,0.127524842,-0.026374173,-0.046788341,0.024214645,0.016389345,0.037486553,0.026851356,-0.010200914,-0.020623849,0.033243724,0.03836999,0.001317523,0.037849931,-0.022485633,0.039355993,0.019916143,-0.00373816,-0.021642986,0.06101134,0.013000019
11-05-2020,0.017052245,0.005786663,0.03549371,0.024523121,-0.008571407,0.004095688,0.079999982,0.017932395,-0.002188868,0.026632183,0.018964329,0.035413662,0.030101096,-0.011362188,0.040790594,-0.011743499,0.041630071,0.006211879,0.018341218,0.017498445,0.058246265,-0.017718154,0.033923929,0.1291876,0.023970854,0.017478205,-0.017709642,0.02540611,0.025733925,-0.011685454,0.016943689,0.037871885,0.034728164,0.007120163,0.025475125,0.012021699,0.024941715,0.023815335,0.036008645,-0.026918235,0.039273668,0.049328757,0.024866785,0.046257744,0.02843845,-0.002266988,0.045495919,0.023526567,0.02785217,-0.003582282,0.00171914,0.03860793,0.050634544,0.062968516,0.030385992,0.004489369,0.024904444,0.017834353,0.025724045,0.010636802,0.002582585,0.012372056,0.025252572,-0.015155664,0.001792829,-0.008946021,0.003009347,0.006832642,0.006208464,0.001378122,0.006701784,0.01511153,0.017738578,-0.003771177,0.018920428,-0.000451342,0.02854236,0.03037105,0.052154257,0.009243774,0.018533074,0.054251858,0.012833698,0.023219095,-0.002224694,0.014971826,0.001488341,-0.022862823,0.029273796,0.019057172,0.055187638,-0.016929306,0.014947683,0.015772871,0.030092685,0.069101678,0.036075036,0.004936447,0.05461541,-0.015577889,0.035387459,0.021819024,0.056277056,0.025982017,0.016451283,0.017227116,0.005155433,-0.00795814,0.075287355,0.005320508,0.050936576,0.013104839,0.084636231,0.034903717,0.044355602,0.054522078,0.036638309,0.024065488,0.009282322,0.008231971,0.018209295,-0.024615378,-0.000748386,0.01511153,0.018276789,0.009163072,0.002896348,0.018276789,0.015326641,0.026174772,0.007831101,0.010994712,0.020316192,0.016897081,0.008203983,0.016807564,0.072916667,0.03126294,-0.010135929,0.000187818,0.001796547,0.014874073,-0.00033219,0.02579515,0.011522882,0.060790669,0.062937063,0.051484279,0.002388089,0.041694223,0.001750006,-0.008558196,0.024084836,0.128019431,0.026090852,0.007758482,0.021509816,0.039766408,0.073269721,0.021044028,0.009267052,0.037808071,0.08198088,0.019072703,0.037549331,0.01804758,0.00121881,0.025934164,0.015605316,0.009555718,0.016707747,0.043838235,-0.027010215,0.036402623,0.033194983,0.090471366,-0.003378121,-0.001574824,-0.056878708,0.013377239,0.007489081,0.028929627,0.054251858,0.009426277,-0.008306856,0.051040493,0.064684775,-0.000319511,0.007161915,0.021970023,0.030798215,0.013157895,0.024100247,0.03324969,0.055077453,0.007194245,0.023607274,0.002136833,0.056096082,-0.001974318
11-06-2020,0.019938418,-0.000319558,-0.001136083,0.016337386,-0.008965781,-0.013944244,0.020576245,0.007839329,-0.011281761,0.009829428,-0.003706157,0.023772992,0.007514126,0.021633525,0.013637098,-0.007517936,0.013121524,0.002315061,-0.008064546,-0.013093568,-0.008076511,0.006741406,-0.010515062,0.063696686,0.01646755,-0.02858246,0.008184892,-0.012484361,-0.014134241,-0.051719171,-0.001434949,0.000868802,0.011645985,-0.001293263,-0.010894319,0.009294772,-0.003199844,-0.000959248,0.004137813,0.042397957,-0.012190216,-0.015174132,0.003466205,-0.035767463,0.02800007,0.013916558,-0.021437375,-0.008358509,-0.008774729,-0.002488938,0.005720824,0.019633572,-0.011036869,-0.02538787,-0.00226513,-0.004034792,0.005835666,0.012515634,-0.008376093,0.016031245,0.017816198,0.005969876,-0.018808777,0.000274781,-0.003937044,-0.006347033,0.002470861,-0.006348533,0.006748658,0.002390565,0.001155735,0.003938248,-0.01447354,-0.005047312,0.004199553,-0.019582335,-0.010412829,-0.009130206,-0.009698389,0.000331073,-0.006168137,-0.015111344,0.01809232,0.01401393,-0.04793757,-0.009578544,0.008421384,0.032553408,0.029531215,0.005905512,-0.006973501,-0.018705493,-0.089837997,0.099378882,-0.02921357,-0.011080332,-0.097493036,0.014736906,-0.015803574,0.013272078,-0.007071266,-0.00443806,-0.02295082,0.006580219,0.026844678,0.057645286,-0.013723258,-0.028420857,0.013539961,0.006735598,-0.017510944,0.009950249,-0.048459292,-0.009470066,-0.015693958,0.00658481,0.001240025,-0.01099995,-0.008613008,0.015549741,-0.008902764,-0.031545708,0.021303188,0.003938248,-0.009871756,0.006355902,0.005220495,-0.009871756,0.000247455,0.013521788,0.020495504,0,-0.004433383,0.012084592,0.040390652,-0.059254776,0.04368932,-0.004024213,0.000240899,0.023945939,-0.005251686,0.004058647,0.000930452,0.012096357,0.002770895,0.000736638,0.020833333,0.008381178,-0.023823694,-0.010559809,0.005753024,-0.030876493,0.00111625,-0.022184422,0.000532392,-0.001456492,-0.001855555,-0.045734128,0.032168953,0.015524571,-0.00365688,-0.00026903,-0.006580143,0.020659337,0.006666687,0.008057991,-0.001051297,-0.009766735,0.005485552,0.008099092,-0.000269398,-0.023331778,-0.009253382,-0.02479349,0.011683096,-0.016500093,-0.005626819,0.004521567,-0.015077346,0.037688961,-0.021455429,-0.008094135,-0.015111344,0.009161591,0.00468096,0.005910225,-0.044984514,-0.010149468,-0.008278476,0.004788599,0.017487602,0.005194805,-0.071222575,0.025905627,0.034257749,0,0.015120688,-0.024206672,-0.006549331,-0.010418668
